Date,Timestamp,Open,High,Low,Close,Volume
20250304,00:00:00,2890.605,2893.625,2881.648,2888.448,4.31836991418095
20250304,04:00:00,2888.418,2901.105,2884.155,2899.845,6.38348991033854
20250304,08:00:00,2899.839,2921.455,2896.545,2919.718,8.47527982041356
20250304,12:00:00,2919.725,2927.715,2899.835,2905.775,20.4199496699803
20250304,16:00:00,2905.775,2916.305,2903.375,2915.945,10.2466198565962
20250304,20:00:00,2915.939,2920.285,2913.135,2914.075,5.83853990644275
20250305,00:00:00,2913.945,2916.915,2901.758,2908.415,8.10266484594831
20250305,04:00:00,2908.385,2921.505,2908.245,2917.848,5.51107987905561
20250305,08:00:00,2917.855,2922.355,2908.675,2912.939,16.3228397489438
20250305,12:00:00,2913.145,2923.699,2894.145,2917.055,28.2604745204681
20250305,16:00:00,2916.969,2929.748,2911.125,2920.355,16.5660596719536
20250305,20:00:00,2920.355,2922.885,2916.138,2918.165,5.77987991140981
20250306,00:00:00,2918.145,2926.425,2915.695,2920.995,4.89696990889206
20250306,04:00:00,2920.995,2922.895,2909.645,2909.995,7.43775985061802
20250306,08:00:00,2909.955,2911.355,2890.815,2905.685,14.5347627610245
20250306,12:00:00,2905.705,2922.628,2899.085,2914.268,14.5742497358151
20250306,16:00:00,2914.268,2921.258,2911.955,2913.685,8.2152498239011
20250306,20:00:00,2913.605,2916.345,2908.105,2910.058,4.82453993082163
20250307,00:00:00,2910.058,2910.058,2895.698,2905.165,8.18098982685478
20250307,04:00:00,2905.149,2917.155,2904.509,2916.985,6.89016986968636
20250307,08:00:00,2916.965,2922.875,2915.055,2918.548,8.22242486869436
20250307,12:00:00,2918.548,2930.185,2903.229,2915.605,13.4830097677004
20250307,16:00:00,2915.545,2919.305,2901.825,2905.015,5.75782985783735
20250307,20:00:00,2904.985,2912.448,2904.675,2909.355,1.85375997443043
20250309,20:00:00,2910.905,2916.678,2909.475,2915.908,1.75836997583974
20250310,00:00:00,2915.908,2918.125,2907.975,2910.695,9.99450980375332
20250310,04:00:00,2910.615,2915.255,2904.125,2908.125,8.73625983095917
20250310,08:00:00,2908.135,2915.275,2895.425,2903.859,17.6089296884966
20250310,12:00:00,2903.895,2910.288,2897.515,2904.295,22.0104396489187
20250310,16:00:00,2904.318,2906.605,2879.935,2885.395,13.4652997499907
20250310,20:00:00,2885.395,2889.935,2882.048,2884.405,2.19602997199399
20250311,00:00:00,2884.475,2900.315,2879.938,2896.685,7.19086985795002
20250311,04:00:00,2896.688,2903.395,2892.405,2900.868,8.11406983999768
20250311,08:00:00,2900.865,2915.268,2900.268,2913.325,9.39797979015566
20250311,12:00:00,2913.335,2922.048,2906.665,2916.615,15.0509847054163
20250311,16:00:00,2916.608,2921.245,2913.895,2918.195,9.46968980979
20250311,20:00:00,2918.195,2919.455,2914.155,2915.148,1.57524997065775
20250312,00:00:00,2915.148,2919.795,2910.558,2914.755,5.48087990318891
20250312,04:00:00,2914.765,2921.035,2908.785,2914.335,8.30382985765755
20250312,08:00:00,2914.315,2925.135,2912.535,2915.115,11.727459786096
20250312,12:00:00,2915.105,2929.145,2905.755,2928.148,16.4636997099587
20250312,16:00:00,2928.505,2940.348,2927.665,2931.115,9.54776981851319
20250312,20:00:00,2931.099,2939.148,2930.655,2937.925,2.85603994986741
20250313,00:00:00,2937.925,2946.975,2936.248,2945.445,6.58381988306064
20250313,04:00:00,2945.405,2946.035,2932.768,2935.075,8.12884984124685
20250313,08:00:00,2935.115,2948.735,2934.675,2946.135,13.3358197362286
20250313,12:00:00,2946.129,2978.195,2938.738,2977.655,18.6705057129511
20250313,16:00:00,2977.665,2985.325,2976.165,2982.745,7.71887985138164
20250313,20:00:00,2982.745,2989.785,2981.015,2986.195,1.95302997197723
20250314,00:00:00,2986.175,2992.875,2981.475,2992.375,5.81927989823453
20250314,04:00:00,2992.375,2993.835,2981,2986.748,9.122842858882
20250314,08:00:00,2986.775,3004.725,2985.025,2993.305,12.3703397998615
20250314,12:00:00,2993.305,2999.415,2978.085,2984.348,16.6461106870975
20250314,16:00:00,2984.259,2990.285,2982.005,2983.775,13.1208797360887
20250314,20:00:00,2983.845,2988.475,2981.625,2983.795,0.582739996723831
20250316,20:00:00,2984.285,2993.905,2983.048,2989.915,2.46997998813458
20250317,00:00:00,2989.915,2992.895,2985.075,2986.885,8.36168989827274
20250317,04:00:00,2986.879,2990.545,2981.975,2985.325,7.87357986078132
20250317,08:00:00,2985.319,3001.075,2982.935,2997.275,8.46773984580068
20250317,12:00:00,2997.345,3000.355,2984.535,2996.945,12.9691997910268
20250317,16:00:00,2996.945,3000.695,2992.805,3000.099,7.70179985176947
20250317,20:00:00,3000.085,3002.665,2999.348,2999.518,1.38679997666623
20250318,00:00:00,2999.508,3014.855,2999.258,3011.235,4.36087996736751
20250318,04:00:00,3011.265,3018.695,3005.848,3016.309,6.9688298892288
20250318,08:00:00,3016.309,3029.319,3016.269,3026.649,17.603659704313
20250318,12:00:00,3026.649,3038.058,3024.438,3031.565,16.8505397173722
20250318,16:00:00,3031.545,3037.855,3029.545,3035.375,8.34652983830892
20250318,20:00:00,3035.395,3035.795,3031.268,3031.528,1.44392998449621
20250319,00:00:00,3031.565,3038.795,3027.175,3036.048,7.25105988922587
20250319,04:00:00,3036.048,3045.155,3033.985,3035.665,8.82988987865974
20250319,08:00:00,3035.685,3039.735,3022.315,3038.695,8.83042995448341
20250319,12:00:00,3038.648,3040.898,3025.678,3031.255,13.1246797966742
20250319,16:00:00,3031.295,3051.758,3028.538,3047.695,8.20793981854513
20250319,20:00:00,3047.725,3051.105,3044.045,3049.875,1.29907997432747
20250320,00:00:00,3049.895,3056.155,3044.768,3049.745,7.13974988413975
20250320,04:00:00,3049.728,3057.245,3041.635,3042.105,8.71495984880312
20250320,08:00:00,3042.105,3046.065,3025.428,3034.265,13.5802597904985
20250320,12:00:00,3034.325,3042.175,3029.848,3040.478,15.9823097177432
20250320,16:00:00,3040.455,3045.925,3033.718,3044.448,8.37526984476426
20250320,20:00:00,3044.475,3046.485,3043.355,3046.245,1.33720997115597
20250321,00:00:00,3046.245,3047.265,3029.795,3030.318,9.08671985984256
20250321,04:00:00,3030.308,3033.785,3021.305,3031.775,9.56272981880466
20250321,08:00:00,3031.775,3037.438,3026.905,3034.115,8.16495985344227
20250321,12:00:00,3034.105,3037.975,2999.268,3010.825,13.3061137993582
20250321,16:00:00,3010.845,3021.845,3010.408,3019.825,8.02161983802216
20250321,20:00:00,3019.855,3024.125,3019.765,3022.705,0.802570003404981
20250323,20:00:00,3020.155,3026.045,3020.155,3024.515,0.937479980100761
20250324,00:00:00,3024.448,3025.495,3013.475,3016.745,7.60761987985097
20250324,04:00:00,3016.705,3028.725,3016.248,3022.165,6.65505989229132
20250324,08:00:00,3022.165,3033.135,3021.665,3024.448,11.9668498151295
20250324,12:00:00,3024.448,3028.425,3006,3013.845,14.5612367737576
20250324,16:00:00,3013.845,3015.455,3002.145,3005.975,7.35299883582047
20250324,20:00:00,3005.969,3014.475,3005.465,3009.595,2.9696799601661
20250325,00:00:00,3009.615,3016.085,3007.315,3015.135,4.70040991260612
20250325,04:00:00,3015.235,3020.895,3010.218,3010.915,6.93884986975172
20250325,08:00:00,3010.915,3026.305,3010.418,3020.415,6.75642487561345
20250325,12:00:00,3020.395,3035.905,3013.938,3021.305,16.6394596950413
20250325,16:00:00,3021.395,3025.445,3017.575,3019.548,7.33618986356305
20250325,20:00:00,3019.545,3022.035,3018.665,3020.775,0.713619989925064
20250326,00:00:00,3020.765,3026.955,3016.208,3017.385,6.01488489855183
20250326,04:00:00,3017.358,3030.628,3013.048,3030.365,5.40747991166427
20250326,08:00:00,3030.345,3031.945,3016.855,3027.295,11.0607897903174
20250326,12:00:00,3027.335,3029.925,3012.125,3015.775,13.6698498693222
20250326,16:00:00,3015.775,3020.685,3015.025,3017.105,5.52044999628561
20250326,20:00:00,3017.145,3021.675,3017.035,3021.395,1.57172997691669
20250327,00:00:00,3021.368,3034.075,3021.355,3033.465,4.7560399142676
20250327,04:00:00,3033.445,3038.495,3026.535,3035.715,9.75217982827962
20250327,08:00:00,3035.825,3055.665,3033.565,3054.435,10.4916398074711
20250327,12:00:00,3054.465,3059.518,3033.295,3051.878,14.010474889239
20250327,16:00:00,3051.868,3057.685,3047.455,3057.355,6.3056199469429
20250327,20:00:00,3057.355,3057.475,3053.875,3055.275,1.3808799880353
20250328,00:00:00,3055.185,3077.365,3054.685,3075.065,9.76264981464192
20250328,04:00:00,3075.075,3085.845,3072.305,3078.865,7.3480698523781
20250328,08:00:00,3078.865,3081.118,3065.798,3076.135,9.76694780610342
20250328,12:00:00,3076.185,3086.725,3067.115,3083.545,12.616889786892
20250328,16:00:00,3083.545,3086.598,3073.365,3080.625,5.20304994857725
20250328,20:00:00,3080.595,3085.565,3080.595,3083.898,0.621009995316854
20250330,20:00:00,3086.498,3097.715,3085.355,3089.795,1.36719998231274
20250331,00:00:00,3089.755,3107.065,3076.485,3106.475,7.96437984243676
20250331,04:00:00,3106.348,3127.825,3104.898,3119.005,7.98858987011045
20250331,08:00:00,3119.035,3126.985,3111.648,3118.205,7.48489993358089
20250331,12:00:00,3118.225,3126.558,3099.685,3123.085,13.0497899524853
20250331,16:00:00,3123.095,3127.085,3111.405,3121.325,8.4457199749304
20250331,20:00:00,3121.325,3125.498,3120.825,3122.548,2.18925999331987
20250401,00:00:00,3122.548,3145.435,3119.828,3144.935,8.08682984741608
20250401,04:00:00,3144.865,3148.835,3126.309,3133.545,8.66476984020119
20250401,08:00:00,3133.545,3138.819,3123.919,3132.119,11.2244548047129
20250401,12:00:00,3132.098,3136.925,3123.505,3128.525,11.0409699236188
20250401,16:00:00,3128.515,3132.875,3100.665,3114.005,10.5497400002678
20250401,20:00:00,3113.965,3120.625,3107.455,3111.048,2.18516999702842
20250402,00:00:00,3111.148,3135.525,3111.015,3128.398,5.29446991857549
20250402,04:00:00,3128.375,3131.948,3108.005,3116.345,5.88525993017538
20250402,08:00:00,3116.305,3133.745,3110,3114.105,7.10268994453509
20250402,12:00:00,3114.105,3131.945,3114.105,3124.685,8.12320988863939
20250402,16:00:00,3124.685,3134.085,3118.465,3121.448,7.6704899508477
20250402,20:00:00,3121.548,3147.348,3104.175,3145.558,8.3585368846343
20250403,00:00:00,3145.668,3167.548,3140.358,3144.865,13.3456997375506
20250403,04:00:00,3144.998,3152.098,3116.175,3127.645,10.2715098696572
20250403,08:00:00,3127.648,3131.935,3088.075,3095.275,10.0868298592977
20250403,12:00:00,3095.225,3135.425,3053.935,3128.648,16.0202597392381
20250403,16:00:00,3128.648,3129.248,3099.698,3111.405,8.76798984094057
20250403,20:00:00,3111.435,3119.705,3101.475,3115.158,3.39065998508886
20250404,00:00:00,3115.015,3116.165,3090.948,3096.555,6.72092986700591
20250404,04:00:00,3096.555,3109.698,3086.838,3100.805,7.66445985987957
20250404,08:00:00,3100.805,3115.948,3078.255,3110.008,15.8512797466392
20250404,12:00:00,3109.968,3136.435,3026.645,3038.005,20.4192796840107
20250404,16:00:00,3038.065,3050.095,3015.335,3025.305,10.176929797788
20250404,20:00:00,3025.395,3040.815,3021.835,3037.998,3.81466994876973
20250406,20:00:00,3006.765,3032.185,2996.625,3009.005,5.00676998660492
20250407,00:00:00,3008.818,3055.18,2970.305,3025.545,15.1011607033724
20250407,04:00:00,3025.535,3044.295,3016.255,3029.595,9.36388982472999
20250407,08:00:00,3029.745,3036.248,3013.095,3031.005,14.1531098582491
20250407,12:00:00,3031.005,3045.965,2996.093,2999.145,23.3193697914321
20250407,16:00:00,2999.145,3004.693,2956.125,2965.535,12.9311197861562
20250407,20:00:00,2965.555,2988.435,2965.145,2986.365,3.73772996438493
20250408,00:00:00,2986.345,3004.595,2978.385,3000.645,6.4179598743649
20250408,04:00:00,3000.695,3015.555,2990.465,3012.975,5.39497989606753
20250408,08:00:00,3013.225,3013.605,2994.715,3008.695,6.09052991577482
20250408,12:00:00,3008.725,3022.485,3002.145,3005.985,10.7987998390454
20250408,16:00:00,3005.995,3012.155,2974.565,2983.415,14.1040758239487
20250408,20:00:00,2983.409,2987.495,2976.385,2981.395,4.65898998723424
20250409,00:00:00,2981.865,3010.835,2969.605,3002.755,10.8502498054986
20250409,04:00:00,3002.705,3040.615,2998.695,3038.685,10.3995498491713
20250409,08:00:00,3038.685,3052.229,3033.905,3042.355,12.6082899817411
20250409,12:00:00,3042.585,3084.365,3035.625,3070.315,14.350449844118
20250409,16:00:00,3070.265,3098.605,3048.385,3066.785,16.2002598608815
20250409,20:00:00,3066.785,3099.465,3064.165,3079.515,5.81868998403661
20250410,00:00:00,3079.509,3120.185,3078.105,3119.105,14.2738497171376
20250410,04:00:00,3119.095,3132.245,3112.495,3121.785,7.12161986340652
20250410,08:00:00,3121.785,3123.285,3103.165,3119.905,6.9167498984898
20250410,12:00:00,3119.995,3154.595,3113.005,3154.445,12.0298498781922
20250410,16:00:00,3154.435,3175.495,3151.385,3173.085,11.5763698925293
20250410,20:00:00,3173.075,3190.065,3167.785,3188.955,5.45389995723963
20250411,00:00:00,3188.975,3219.545,3182.515,3217.145,12.3848698784859
20250411,04:00:00,3217.095,3219.935,3186.605,3197.055,10.3944898740883
20250411,08:00:00,3197.205,3237.325,3193.715,3212.215,8.9616198988806
20250411,12:00:00,3212.165,3243.945,3210.845,3229.875,11.6912098985049
20250411,16:00:00,3229.705,3245.025,3219.395,3235.365,6.3839599906496
20250411,20:00:00,3235.335,3238.145,3227.065,3236.375,2.64046998621779
20250413,20:00:00,3229.155,3229.205,3209.205,3220.855,2.09260996597004
20250414,00:00:00,3220.915,3245.515,3215.265,3231.735,8.69635982192995
20250414,04:00:00,3231.735,3237.735,3221.115,3230.745,6.987039857544
20250414,08:00:00,3230.745,3233.425,3206.025,3215.075,7.3068909100748
20250414,12:00:00,3215.045,3227.505,3193.315,3210.845,10.5938998797646
20250414,16:00:00,3210.825,3216.355,3195.995,3207.855,6.07833992748056
20250414,20:00:00,3207.885,3214.965,3207.155,3211.995,2.1559799820825
20250415,00:00:00,3211.715,3225.725,3209.685,3224.185,3.35544992220821
20250415,04:00:00,3224.085,3232.475,3220.585,3224.955,4.74958990282903
20250415,08:00:00,3224.945,3232.005,3217.095,3220.005,4.55501994238875
20250415,12:00:00,3219.945,3226.755,3211.385,3222.435,6.9656299083581
20250415,16:00:00,3222.425,3230.505,3216.665,3228.915,4.68218998084194
20250415,20:00:00,3228.925,3242.005,3226.005,3241.155,3.0741099876177
20250416,00:00:00,3241.195,3275.245,3237.845,3267.535,11.3227797940781
20250416,04:00:00,3267.535,3294.825,3265.905,3291.385,10.3317098194238
20250416,08:00:00,3291.375,3317.575,3288.075,3303.915,8.24212992528919
20250416,12:00:00,3303.935,3319.335,3292.895,3308.235,8.93613994082261
20250416,16:00:00,3308.255,3340.565,3305.115,3338.135,10.4390498216235
20250416,20:00:00,3338.165,3357.455,3333.955,3350.575,3.32219995092601
20250417,00:00:00,3350.785,3356.065,3320.515,3340.145,9.12417981441831
20250417,04:00:00,3340.185,3345.345,3324.895,3328.675,6.3595398862235
20250417,08:00:00,3328.655,3333.585,3312.485,3327.435,5.49528991992702
20250417,12:00:00,3327.435,3341.815,3283.345,3291.035,9.62845987446053
20250417,16:00:00,3291.055,3322.335,3290.425,3316.145,5.7486299212469
20250417,20:00:00,3316.085,3328.605,3310.765,3326.925,1.93708997353679
20250420,20:00:00,3331.835,3352.965,3327.985,3345.375,2.10210996304522
20250421,00:00:00,3345.815,3384.875,3342.825,3384.615,9.50940980852465
20250421,04:00:00,3384.585,3392.955,3368.845,3391.985,5.93514989085088
20250421,08:00:00,3391.755,3397.515,3381.575,3394.655,5.23833992511209
20250421,12:00:00,3394.545,3430.015,3386.095,3416.405,10.2914098765286
20250421,16:00:00,3416.405,3426.475,3405.825,3426.105,5.77006993388932
20250421,20:00:00,3426.179,3435.755,3417.275,3430.685,3.03819996184029
20250422,00:00:00,3430.685,3475.905,3411.075,3473.035,9.68105981833651
20250422,04:00:00,3473.035,3499.915,3471.995,3479.515,8.64768986869603
20250422,08:00:00,3479.505,3480.445,3442.775,3452.165,10.4815999072016
20250422,12:00:00,3452.145,3464.655,3408.065,3429.825,8.44468993412738
20250422,16:00:00,3429.835,3432.955,3371.855,3381.305,7.88171493768277
20250422,20:00:00,3381.305,3385.615,3312.625,3327.255,5.22931994470127
20250423,00:00:00,3327.145,3386.375,3325.945,3353.935,10.8762897896668
20250423,04:00:00,3353.895,3355.415,3291.165,3300.805,8.76379485900361
20250423,08:00:00,3300.905,3340.255,3300.905,3329.835,5.46828992803057
20250423,12:00:00,3329.725,3338.895,3259.485,3287.055,14.6200398243127
20250423,16:00:00,3287.135,3305.505,3268.615,3282.655,7.87483990778856
20250423,20:00:00,3282.505,3315.745,3282.475,3308.745,3.86408997645776
20250424,00:00:00,3308.785,3367.015,3307.815,3341.615,10.1381098030542
20250424,04:00:00,3341.615,3342.305,3314.005,3324.285,8.79438985438901
20250424,08:00:00,3324.245,3342.545,3322.615,3329.705,4.72355991869699
20250424,12:00:00,3329.345,3344.425,3306.245,3327.215,8.63296988041839
20250424,16:00:00,3327.185,3340.085,3319.245,3334.485,7.54989993388881
20250424,20:00:00,3334.465,3370.065,3333.145,3366.375,3.74722999629739
20250425,00:00:00,3366.355,3367.725,3342.725,3348.475,10.064829818657
20250425,04:00:00,3348.465,3353.975,3286.545,3304.145,7.92494984122459
20250425,08:00:00,3304.125,3314.405,3291.735,3297.765,4.88709991189535
20250425,12:00:00,3297.725,3302.935,3264.785,3277.795,8.58582985561225
20250425,16:00:00,3277.775,3296.795,3270,3288.055,6.58526994424392
20250425,20:00:00,3288.115,3319.355,3287.665,3318.625,2.96483000570151
20250427,20:00:00,3324.265,3335.995,3308.765,3309.955,0.874070002209919
20250428,00:00:00,3309.935,3317.755,3267.765,3280.485,6.25801596436577
20250428,04:00:00,3280.555,3300.775,3280.035,3282.935,4.17350995348534
20250428,08:00:00,3283.095,3292.205,3273.065,3289.335,5.38256996012933
20250428,12:00:00,3289.305,3332.815,3284.545,3328.305,10.444029980019
20250428,16:00:00,3328.295,3349.515,3318.715,3348.575,8.15281996388512
20250428,20:00:00,3348.595,3352.835,3332.015,3337.485,3.20238999086723
20250429,00:00:00,3337.555,3342.485,3319.195,3320.285,4.4011599444384
20250429,04:00:00,3320.275,3323.625,3304.715,3318.485,4.83771992695256
20250429,08:00:00,3318.479,3324.685,3306.005,3312.615,5.60377998233889
20250429,12:00:00,3312.625,3320.995,3299.325,3314.305,8.85246994451882
20250429,16:00:00,3314.365,3329.725,3304.965,3319.715,5.31159994265181
20250429,20:00:00,3319.835,3324.805,3315.675,3318.355,2.54693498795859
20250430,00:00:00,3318.375,3327.865,3304.635,3306.485,3.8315599483758
20250430,04:00:00,3306.455,3314.455,3301.025,3305.555,8.04454987251665
20250430,08:00:00,3305.535,3314.355,3271.605,3272.355,6.70124994467187
20250430,12:00:00,3272.385,3319.555,3266.875,3309.485,20.9424696587448
20250430,16:00:00,3309.315,3314.265,3298.425,3301.445,8.59513990824053
20250430,20:00:00,3301.385,3305.375,3270.865,3273.255,4.05552000198804
20250501,00:00:00,3273.249,3284.845,3234.355,3240.955,9.07017995440401
20250501,04:00:00,3240.955,3243.045,3220.605,3235.335,10.9088499259233
20250501,08:00:00,3235.415,3236.625,3213.355,3222.655,11.2519598289218
20250501,12:00:00,3222.685,3233.075,3201.685,3218.655,10.8420099439827
20250501,16:00:00,3218.665,3226.605,3204.665,3223.585,8.06598997386754
20250501,20:00:00,3223.625,3243.015,3223.625,3237.385,2.89539997352404
20250502,00:00:00,3237.495,3248.985,3227.115,3248.035,6.7541698639252
20250502,04:00:00,3248.085,3262.105,3245.455,3252.605,5.41865990615042
20250502,08:00:00,3252.615,3266.885,3251.295,3259.125,5.33064994771848
20250502,12:00:00,3259.165,3268.805,3238.965,3262.385,8.20960991832544
20250502,16:00:00,3262.385,3263.875,3222.395,3226.045,10.0560299128119
20250502,20:00:00,3226.105,3241.085,3225.995,3239.415,2.81945999793243
20250504,20:00:00,3239.195,3244.095,3236.745,3239.295,2.34346995718079
20250505,00:00:00,3239.475,3272.205,3238.435,3269.695,8.74979984620586
20250505,04:00:00,3269.715,3271.135,3252.705,3261.875,4.13321991196426
20250505,08:00:00,3261.885,3318.225,3258.525,3313.015,6.19506993104005
20250505,12:00:00,3313.065,3328.415,3309.475,3312.275,8.55554997822037
20250505,16:00:00,3312.275,3323.195,3305.285,3322.885,6.26023995906871
20250505,20:00:00,3322.885,3337.495,3322.605,3329.735,4.08272998793109
20250506,00:00:00,3329.465,3386.745,3321.108,3357.715,21.3580436953853
20250506,04:00:00,3357.955,3372.145,3349.745,3364.555,16.0553557214334
20250506,08:00:00,3364.725,3383.435,3364.725,3383.315,7.20255990033911
20250506,12:00:00,3383.275,3397.895,3372.865,3386.005,14.4243198625336
20250506,16:00:00,3386.015,3417.595,3385.065,3415.345,9.79904992386582
20250506,20:00:00,3415.355,3437.655,3379.545,3380.865,6.97805995863746
20250507,00:00:00,3380.995,3404.375,3359.735,3390.165,15.4474198054268
20250507,04:00:00,3390.145,3395.645,3369.315,3392.295,10.1575098373141
20250507,08:00:00,3392.255,3397.165,3369.075,3390.995,5.55824992651469
20250507,12:00:00,3391.035,3397.875,3375.435,3385.645,8.06948991997342
20250507,16:00:00,3385.645,3397.635,3375.635,3384.325,7.33827999478672
20250507,20:00:00,3384.425,3386.605,3363.035,3369.285,5.03084997182305
20250508,00:00:00,3369.485,3414.705,3369.185,3401.655,12.669369806481
20250508,04:00:00,3401.675,3408.085,3319.835,3329.565,10.5286298034152
20250508,08:00:00,3329.595,3349.085,3326.925,3342.025,13.4119197483051
20250508,12:00:00,3342.055,3369.185,3338.945,3356.085,10.8612799152324
20250508,16:00:00,3356.505,3359.845,3297.375,3308.105,10.3662098422355
20250508,20:00:00,3308.105,3323.495,3288.445,3323.305,5.21254997463257
20250509,00:00:00,3323.299,3323.545,3274.295,3308.075,13.8537197720143
20250509,04:00:00,3308.055,3329.915,3299.605,3325.255,9.82877980015473
20250509,08:00:00,3325.175,3331.995,3319.925,3323.125,7.4512798540527
20250509,12:00:00,3323.085,3341.055,3320.115,3336.975,9.11005990828562
20250509,16:00:00,3336.975,3347.365,3335.855,3338.465,6.30191994104825
20250509,20:00:00,3338.465,3339.765,3323.345,3323.345,2.06807998441218
20250511,20:00:00,3271.805,3292.675,3266.595,3272.295,2.95693994841713
20250512,00:00:00,3272.275,3289.675,3258.535,3271.855,11.5815197809861
20250512,04:00:00,3271.695,3284.505,3268.115,3277.275,7.50378986520809
20250512,08:00:00,3277.229,3277.545,3207.515,3207.625,11.1860698604251
20250512,12:00:00,3207.625,3248.395,3207.495,3237.185,11.4437298369303
20250512,16:00:00,3237.185,3243.775,3220.125,3229.395,5.68385990649404
20250512,20:00:00,3229.355,3241.525,3228.615,3233.405,2.865699947346
20250513,00:00:00,3233.405,3243.095,3215.535,3228.515,6.93706985845347
20250513,04:00:00,3228.535,3265.405,3227.775,3261.855,10.6677198497346
20250513,08:00:00,3262.045,3264.765,3250.165,3252.685,5.10908995709906
20250513,12:00:00,3252.635,3258.395,3225.145,3242.445,8.02672986653124
20250513,16:00:00,3242.745,3257.635,3241.765,3248.545,5.13910990569275
20250513,20:00:00,3248.685,3254.505,3246.105,3254.135,2.09513998808688
20250514,00:00:00,3253.895,3256.685,3228.765,3232.475,13.3029397702485
20250514,04:00:00,3232.475,3236.595,3222,3228.405,8.74373284054491
20250514,08:00:00,3228.585,3243.495,3223.995,3235.235,6.72294992684328
20250514,12:00:00,3235.305,3238.865,3174.505,3181.575,13.3127038713683
20250514,16:00:00,3181.569,3190.525,3171.285,3171.575,7.58733490353734
20250514,20:00:00,3171.475,3183.505,3167.545,3182.195,4.14170999883208
20250515,00:00:00,3182.315,3192.555,3149.545,3153.795,10.3319538394408
20250515,04:00:00,3153.545,3156.645,3120.205,3149.695,15.0817997859558
20250515,08:00:00,3149.695,3178.745,3130.205,3178.005,8.55348990196944
20250515,12:00:00,3178.005,3206.845,3172.045,3205.195,10.5772859155695
20250515,16:00:00,3205.185,3228.925,3204.365,3222.915,7.88478692913122
20250515,20:00:00,3222.935,3251.805,3222.135,3250.825,4.7120599825721
20250516,00:00:00,3250.825,3250.895,3212.545,3215.155,12.7138697710761
20250516,04:00:00,3215.149,3230.875,3206.255,3214.525,10.574659832364
20250516,08:00:00,3214.725,3217.675,3168.585,3175.475,8.04265993578156
20250516,12:00:00,3175.625,3188.345,3153.475,3172.935,13.2623899325881
20250516,16:00:00,3172.929,3191.825,3172.415,3187.205,7.01695000431209
20250516,20:00:00,3187.205,3204.785,3187.205,3202.465,2.58993001692579
20250518,20:00:00,3218.455,3240.735,3205.785,3239.165,5.29856994155853
20250519,00:00:00,3239.175,3249.505,3214.365,3228.395,12.4362797746435
20250519,04:00:00,3228.395,3231.245,3206.305,3223.795,7.43529987410875
20250519,08:00:00,3223.929,3247.385,3223.675,3241.375,4.68732992440346
20250519,12:00:00,3241.375,3248.285,3216.905,3233.755,5.77472989326634
20250519,16:00:00,3233.735,3239.605,3225.035,3233.265,4.28279993394972
20250519,20:00:00,3233.325,3235.665,3224.245,3226.425,2.35605999198742
20250520,00:00:00,3226.419,3232.445,3206.135,3206.345,11.063239816227
20250520,04:00:00,3206.415,3219.575,3204.205,3209.425,8.94590983030503
20250520,08:00:00,3209.425,3239.235,3207.665,3235.035,5.73225993954111
20250520,12:00:00,3235.035,3285.535,3232.615,3282.305,10.3790699089732
20250520,16:00:00,3282.305,3289.415,3273.145,3287.505,5.77590990369208
20250520,20:00:00,3287.595,3303.765,3287.035,3296.585,5.07213996529754
20250521,00:00:00,3296.445,3314.485,3285.105,3301.365,9.55638980727235
20250521,04:00:00,3301.345,3320.455,3298.145,3319.915,10.1032398157113
20250521,08:00:00,3319.855,3319.915,3303.725,3311.595,5.34601991364616
20250521,12:00:00,3311.765,3316.198,3290.668,3304.105,9.22083984753408
20250521,16:00:00,3304.135,3316.285,3302.455,3314.198,6.69405989860388
20250521,20:00:00,3314.105,3324.748,3312.898,3317.748,4.11127999857126
20250522,00:00:00,3317.848,3344.498,3317.008,3340.825,9.15938984669629
20250522,04:00:00,3340.895,3345.198,3325.158,3326.198,7.2447799399888
20250522,08:00:00,3326.145,3330.998,3288.275,3289.375,8.24442590375656
20250522,12:00:00,3289.318,3315.535,3278.789,3296.698,14.5290738572658
20250522,16:00:00,3296.885,3304.635,3281.015,3293.635,6.74471994111082
20250522,20:00:00,3293.605,3299.085,3288.915,3297.348,3.28833999237395
20250523,00:00:00,3297.265,3308.648,3286.765,3296.598,6.69598989535007
20250523,04:00:00,3296.598,3331.745,3296.185,3330.898,7.08049988148559
20250523,08:00:00,3330.809,3334.135,3322.295,3328.355,5.28088993403799
20250523,12:00:00,3328.355,3364.398,3324.125,3359.098,15.186519865485
20250523,16:00:00,3359.098,3365.798,3351.835,3361.805,7.99074994846887
20250523,20:00:00,3361.815,3365.725,3355.975,3356.575,2.8488700135058
20250525,20:00:00,3355.698,3356.085,3340.905,3343.948,1.68860997392039
20250526,00:00:00,3343.948,3356.598,3331.198,3347.848,6.48299990786472
20250526,04:00:00,3347.745,3351.548,3336.805,3336.975,6.20550990094489
20250526,08:00:00,3336.969,3339.398,3323.298,3331.298,4.59329997294117
20250526,12:00:00,3331.298,3341.348,3326.048,3336.948,3.73693997399823
20250526,16:00:00,3336.925,3343.348,3336.598,3341.635,1.55883999649086
20250526,20:00:00,3342.498,3348.515,3342.298,3347.438,0.541449993426795
20250527,00:00:00,3347.305,3349.748,3331.495,3342.765,4.54283993245917
20250527,04:00:00,3342.735,3347.048,3304.748,3308.348,6.49634390129995
